,Time,Container,Status,CPU %,Memory GB
362,2026-02-11 12:49:12,postgres,RUNNING,100956.16,1649.216
363,2026-02-11 12:49:12,adminer,RUNNING,101244.17,1649.216
364,2026-02-11 12:49:12,chatwoot_sidekiqV2,RUNNING,98320.8,1649.216
365,2026-02-11 12:49:12,supabase-storage,RUNNING,99263.07,1649.216
366,2026-02-11 12:49:12,chatwoot_postgres,RUNNING,99339.65,1649.216
367,2026-02-11 12:49:12,n8n_postgres,RUNNING,99755.84,1649.216
368,2026-02-11 12:49:12,supabase-analytics,RUNNING,98855.19,1649.216
369,2026-02-11 12:49:12,n8n_pgvector,RUNNING,98786.94,1649.216
370,2026-02-11 12:49:12,chatwoot_redis,RUNNING,99774.16,1649.216
371,2026-02-11 12:49:12,supabase-meta,RUNNING,100579.91,1649.216
372,2026-02-11 12:49:12,supabase-studio,RUNNING,99201.47,1649.216
373,2026-02-11 12:49:12,db_proxy,RUNNING,101888.44,1649.216
374,2026-02-11 12:48:12,cadvisor,RUNNING,100884.05,1649.216
375,2026-02-11 12:48:12,waha,RUNNING,100111.05,1649.216
376,2026-02-11 12:48:12,app_proxy,RUNNING,98443.69,1649.216
377,2026-02-11 12:48:12,chatwoot_redisV2,RUNNING,100534.95,1649.216
378,2026-02-11 12:48:12,supabase-rest,RUNNING,100195.83,1649.216
379,2026-02-11 12:48:12,evolution,RUNNING,99836.76,1649.216
380,2026-02-11 12:48:12,supabase-imgproxy,RUNNING,100383.68,1649.216
381,2026-02-11 12:48:12,chatwoot_postgresV2,RUNNING,101834.92,1649.216
382,2026-02-11 12:48:12,gemini,RUNNING,101150.03,1649.216
383,2026-02-11 12:48:12,realtime-dev.supabase-realtime,RUNNING,99052.12,1649.216
384,2026-02-11 12:48:12,n8n,RUNNING,99791.87,1649.216
385,2026-02-11 12:48:12,supabase-auth,RUNNING,101027.01,1649.216
386,2026-02-11 12:48:12,supabase-edge-functions,RUNNING,99510.93,1649.216
387,2026-02-11 12:48:12,n8n_redis,RUNNING,99417.84,1649.216
388,2026-02-11 12:48:12,supabase-vector,RUNNING,99944.81,1649.216
389,2026-02-11 12:48:12,chatwoot_sidekiq,RUNNING,100647.99,1649.216
390,2026-02-11 12:48:12,supabase-db,RUNNING,99082.04,1649.216
391,2026-02-11 12:48:12,supabase-kong,RUNNING,101625.46,1649.216
392,2026-02-11 12:48:12,redis,RUNNING,100097.75,1649.216
393,2026-02-11 12:48:12,postgres,RUNNING,97836.93,1649.216
394,2026-02-11 12:48:12,adminer,RUNNING,97431.31,1649.216
395,2026-02-11 12:48:12,chatwoot_sidekiqV2,RUNNING,99976.4,1649.216
396,2026-02-11 12:48:12,supabase-storage,RUNNING,101214.86,1649.216
397,2026-02-11 12:48:12,chatwoot_postgres,RUNNING,98834.35,1649.216
398,2026-02-11 12:48:12,n8n_postgres,RUNNING,101437.62,1649.216
399,2026-02-11 12:48:12,supabase-analytics,RUNNING,99233.32,1649.216
400,2026-02-11 12:48:12,n8n_pgvector,RUNNING,99449.43,1649.216
401,2026-02-11 12:48:12,chatwoot_redis,RUNNING,99687.14,1649.216
402,2026-02-11 12:48:12,supabase-meta,RUNNING,98879.23,1649.216
403,2026-02-11 12:48:12,supabase-studio,RUNNING,99911.56,1649.216
404,2026-02-11 12:48:12,db_proxy,RUNNING,98684.74,1649.216
405,2026-02-11 12:47:12,cadvisor,RUNNING,100811.64,1649.216
406,2026-02-11 12:47:12,waha,RUNNING,100404.85,1649.216
407,2026-02-11 12:47:12,app_proxy,RUNNING,102220.56,1649.216
408,2026-02-11 12:47:12,chatwoot_redisV2,RUNNING,100811.64,1649.216
409,2026-02-11 12:47:12,supabase-rest,RUNNING,101846.94,1649.216
410,2026-02-11 12:47:12,evolution,RUNNING,103884.37,1649.216
411,2026-02-11 12:47:12,supabase-imgproxy,RUNNING,100130.75,1649.216
412,2026-02-11 12:47:12,chatwoot_postgresV2,RUNNING,99814.75,1649.216
413,2026-02-11 12:47:12,gemini,RUNNING,101024.64,1649.216
414,2026-02-11 12:47:12,realtime-dev.supabase-realtime,RUNNING,103107.46,1649.216
415,2026-02-11 12:47:12,n8n,RUNNING,101468.09,1649.216
416,2026-02-11 12:47:12,supabase-auth,RUNNING,99285.75,1649.216
417,2026-02-11 12:47:12,supabase-edge-functions,RUNNING,101742.19,1649.216
418,2026-02-11 12:47:12,n8n_redis,RUNNING,101934.23,1649.216
419,2026-02-11 12:47:12,supabase-vector,RUNNING,100490.4,1649.216
420,2026-02-11 12:47:12,chatwoot_sidekiq,RUNNING,101724.73,1649.216
421,2026-02-11 12:47:12,supabase-db,RUNNING,101462.85,1649.216
422,2026-02-11 12:47:12,supabase-kong,RUNNING,102332.29,1649.216
423,2026-02-11 12:47:12,redis,RUNNING,102484.18,1649.216
424,2026-02-11 12:47:12,postgres,RUNNING,101090.98,1649.216
425,2026-02-11 12:47:12,adminer,RUNNING,102419.59,1649.216
426,2026-02-11 12:47:12,chatwoot_sidekiqV2,RUNNING,102135.01,1649.216
427,2026-02-11 12:47:12,supabase-storage,RUNNING,99853.16,1649.216
428,2026-02-11 12:47:12,chatwoot_postgres,RUNNING,102388.16,1649.216
429,2026-02-11 12:47:12,n8n_postgres,RUNNING,100411.84,1649.216
430,2026-02-11 12:47:12,supabase-analytics,RUNNING,102335.78,1649.216
431,2026-02-11 12:47:12,n8n_pgvector,RUNNING,101654.9,1649.216
432,2026-02-11 12:47:12,chatwoot_redis,RUNNING,103083.02,1649.216
433,2026-02-11 12:47:12,supabase-meta,RUNNING,102321.82,1649.216
434,2026-02-11 12:47:12,supabase-studio,RUNNING,101290.01,1649.216
435,2026-02-11 12:47:12,db_proxy,RUNNING,102119.3,1649.216
436,2026-02-11 12:46:14,cadvisor,RUNNING,98385.15,1649.216
437,2026-02-11 12:46:14,waha,RUNNING,99873.28,1649.216
438,2026-02-11 12:46:14,app_proxy,RUNNING,99690.05,1649.216
439,2026-02-11 12:46:14,chatwoot_redisV2,RUNNING,97422.81,1649.216
440,2026-02-11 12:46:14,supabase-rest,RUNNING,99471.77,1649.216
441,2026-02-11 12:46:14,evolution,RUNNING,98150.94,1649.216
442,2026-02-11 12:46:14,supabase-imgproxy,RUNNING,99868.5,1649.216
443,2026-02-11 12:46:14,chatwoot_postgresV2,RUNNING,98139.79,1649.216
444,2026-02-11 12:46:14,gemini,RUNNING,98299.12,1649.216
445,2026-02-11 12:46:14,realtime-dev.supabase-realtime,RUNNING,98009.14,1649.216
446,2026-02-11 12:46:14,n8n,RUNNING,100196.71,1649.216
447,2026-02-11 12:46:14,supabase-auth,RUNNING,100364.01,1649.216
448,2026-02-11 12:46:14,supabase-edge-functions,RUNNING,97752.62,1649.216
449,2026-02-11 12:46:14,n8n_redis,RUNNING,99388.92,1649.216
450,2026-02-11 12:46:14,supabase-vector,RUNNING,99618.35,1649.216
451,2026-02-11 12:46:14,chatwoot_sidekiq,RUNNING,97244.36,1649.216
452,2026-02-11 12:46:14,supabase-db,RUNNING,98381.97,1649.216
453,2026-02-11 12:46:14,supabase-kong,RUNNING,97311.28,1649.216
454,2026-02-11 12:46:14,redis,RUNNING,98201.93,1649.216
455,2026-02-11 12:46:14,postgres,RUNNING,98934.84,1649.216
456,2026-02-11 12:46:14,adminer,RUNNING,98082.43,1649.216
457,2026-02-11 12:46:14,chatwoot_sidekiqV2,RUNNING,97768.55,1649.216
458,2026-02-11 12:46:14,supabase-storage,RUNNING,98193.96,1649.216
459,2026-02-11 12:46:14,chatwoot_postgres,RUNNING,98093.58,1649.216
460,2026-02-11 12:46:14,n8n_postgres,RUNNING,99141.96,1649.216
461,2026-02-11 12:46:14,supabase-analytics,RUNNING,97962.93,1649.216
462,2026-02-11 12:46:14,n8n_pgvector,RUNNING,100013.49,1649.216
463,2026-02-11 12:46:14,chatwoot_redis,RUNNING,97606.04,1649.216
464,2026-02-11 12:46:14,supabase-meta,RUNNING,97853,1649.216
465,2026-02-11 12:46:14,supabase-studio,RUNNING,99408.04,1649.216
466,2026-02-11 12:46:14,db_proxy,RUNNING,97540.71,1649.216
467,2026-02-11 12:45:11,cadvisor,RUNNING,100678.09,1649.216
468,2026-02-11 12:45:11,waha,RUNNING,101375.12,1649.216
469,2026-02-11 12:45:11,app_proxy,RUNNING,99378.65,1649.216
470,2026-02-11 12:45:11,chatwoot_redisV2,RUNNING,101697.07,1649.216
471,2026-02-11 12:45:11,supabase-rest,RUNNING,98907.33,1649.216
472,2026-02-11 12:45:11,evolution,RUNNING,99171.2,1649.216
473,2026-02-11 12:45:11,supabase-imgproxy,RUNNING,101187.58,1649.216
474,2026-02-11 12:45:11,chatwoot_postgresV2,RUNNING,99552.9,1649.216
475,2026-02-11 12:45:11,gemini,RUNNING,101715.33,1649.216
476,2026-02-11 12:45:11,realtime-dev.supabase-realtime,RUNNING,99899.75,1649.216
477,2026-02-11 12:45:11,n8n,RUNNING,100107.2,1649.216
478,2026-02-11 12:45:11,supabase-auth,RUNNING,99695.63,1649.216
479,2026-02-11 12:45:11,supabase-edge-functions,RUNNING,99337.16,1649.216
480,2026-02-11 12:45:11,n8n_redis,RUNNING,99941.24,1649.216
481,2026-02-11 12:45:11,supabase-vector,RUNNING,99971.11,1649.216
482,2026-02-11 12:45:11,chatwoot_sidekiq,RUNNING,100580.18,1649.216
483,2026-02-11 12:45:11,supabase-db,RUNNING,99931.29,1649.216
484,2026-02-11 12:45:11,supabase-kong,RUNNING,100570.22,1649.216
485,2026-02-11 12:45:11,redis,RUNNING,98329.8,1649.216
486,2026-02-11 12:45:11,postgres,RUNNING,101386.73,1649.216
487,2026-02-11 12:45:11,adminer,RUNNING,100679.75,1649.216
488,2026-02-11 12:45:11,chatwoot_sidekiqV2,RUNNING,101016.65,1649.216
489,2026-02-11 12:45:11,supabase-storage,RUNNING,101006.69,1649.216
490,2026-02-11 12:45:11,chatwoot_postgres,RUNNING,100314.65,1649.216
491,2026-02-11 12:45:11,n8n_postgres,RUNNING,100716.26,1649.216
492,2026-02-11 12:45:11,supabase-analytics,RUNNING,100293.07,1649.216
493,2026-02-11 12:45:11,n8n_pgvector,RUNNING,98915.63,1649.216
494,2026-02-11 12:45:11,chatwoot_redis,RUNNING,99406.86,1649.216
495,2026-02-11 12:45:11,supabase-meta,RUNNING,100985.11,1649.216
496,2026-02-11 12:45:11,supabase-studio,RUNNING,102155.12,1649.216
497,2026-02-11 12:45:11,db_proxy,RUNNING,102375.84,1649.216
498,2026-02-11 12:44:11,cadvisor,RUNNING,98017.63,1649.216
499,2026-02-11 12:44:11,waha,RUNNING,98839.89,1649.216
500,2026-02-11 12:44:11,app_proxy,RUNNING,99662.15,1649.216
501,2026-02-11 12:44:11,chatwoot_redisV2,RUNNING,100444.39,1649.216
502,2026-02-11 12:44:11,supabase-rest,RUNNING,100834.67,1649.216
503,2026-02-11 12:44:11,evolution,RUNNING,100866.36,1649.216
504,2026-02-11 12:44:11,supabase-imgproxy,RUNNING,99843.95,1649.216
505,2026-02-11 12:44:11,chatwoot_postgresV2,RUNNING,101568.53,1649.216
506,2026-02-11 12:44:11,gemini,RUNNING,98466.29,1649.216
507,2026-02-11 12:44:11,realtime-dev.supabase-realtime,RUNNING,101251.64,1649.216
508,2026-02-11 12:44:11,n8n,RUNNING,97567.3,1649.216
509,2026-02-11 12:44:11,supabase-auth,RUNNING,103813.49,1649.216
510,2026-02-11 12:44:11,supabase-edge-functions,RUNNING,100467.74,1649.216
511,2026-02-11 12:44:11,n8n_redis,RUNNING,100059.11,1649.216
512,2026-02-11 12:44:11,supabase-vector,RUNNING,98416.25,1649.216
513,2026-02-11 12:44:11,chatwoot_sidekiq,RUNNING,101943.81,1649.216
514,2026-02-11 12:44:11,supabase-db,RUNNING,100050.77,1649.216
515,2026-02-11 12:44:11,supabase-kong,RUNNING,97899.21,1649.216
516,2026-02-11 12:44:11,redis,RUNNING,102869.48,1649.216
517,2026-02-11 12:44:11,postgres,RUNNING,99520.38,1649.216
518,2026-02-11 12:44:11,adminer,RUNNING,99293.55,1649.216
519,2026-02-11 12:44:11,chatwoot_sidekiqV2,RUNNING,100546.13,1649.216
520,2026-02-11 12:44:11,supabase-storage,RUNNING,99380.28,1649.216
521,2026-02-11 12:44:11,chatwoot_postgres,RUNNING,99647.14,1649.216
522,2026-02-11 12:44:11,n8n_postgres,RUNNING,99431.99,1649.216
523,2026-02-11 12:44:11,supabase-analytics,RUNNING,99418.64,1649.216
524,2026-02-11 12:44:11,n8n_pgvector,RUNNING,101316.69,1649.216
525,2026-02-11 12:44:11,chatwoot_redis,RUNNING,101049.83,1649.216
526,2026-02-11 12:44:11,supabase-meta,RUNNING,98568.03,1649.216
527,2026-02-11 12:44:11,supabase-studio,RUNNING,97288.77,1649.216
528,2026-02-11 12:44:11,db_proxy,RUNNING,97845.84,1649.216
529,2026-02-11 12:43:11,cadvisor,RUNNING,102924.99,1649.216
530,2026-02-11 12:43:11,waha,RUNNING,99508.91,1649.216
531,2026-02-11 12:43:11,app_proxy,RUNNING,99889.78,1649.216
532,2026-02-11 12:43:11,chatwoot_redisV2,RUNNING,99118.03,1649.216
533,2026-02-11 12:43:11,supabase-rest,RUNNING,100008.38,1649.216
534,2026-02-11 12:43:11,evolution,RUNNING,98972.7,1649.216
535,2026-02-11 12:43:11,supabase-imgproxy,RUNNING,98984.39,1649.216
536,2026-02-11 12:43:11,chatwoot_postgresV2,RUNNING,100155.38,1649.216
537,2026-02-11 12:43:11,gemini,RUNNING,99535.64,1649.216
538,2026-02-11 12:43:11,realtime-dev.supabase-realtime,RUNNING,99084.62,1649.216
539,2026-02-11 12:43:11,n8n,RUNNING,101581.95,1649.216
540,2026-02-11 12:43:11,supabase-auth,RUNNING,95905.75,1649.216
541,2026-02-11 12:43:11,supabase-edge-functions,RUNNING,100688.25,1649.216
542,2026-02-11 12:43:11,n8n_redis,RUNNING,100611.41,1649.216
543,2026-02-11 12:43:11,supabase-vector,RUNNING,102849.82,1649.216
544,2026-02-11 12:43:11,chatwoot_sidekiq,RUNNING,100157.05,1649.216
545,2026-02-11 12:43:11,supabase-db,RUNNING,101885.97,1649.216
546,2026-02-11 12:43:11,supabase-kong,RUNNING,101981.19,1649.216
547,2026-02-11 12:43:11,redis,RUNNING,98102.39,1649.216
548,2026-02-11 12:43:11,postgres,RUNNING,100324.1,1649.216
549,2026-02-11 12:43:11,adminer,RUNNING,102123.17,1649.216
550,2026-02-11 12:43:11,chatwoot_sidekiqV2,RUNNING,98621.9,1649.216
551,2026-02-11 12:43:11,supabase-storage,RUNNING,100609.74,1649.216
552,2026-02-11 12:43:11,chatwoot_postgres,RUNNING,102403.81,1649.216
553,2026-02-11 12:43:11,n8n_postgres,RUNNING,101947.78,1649.216
554,2026-02-11 12:43:11,supabase-analytics,RUNNING,101682.17,1649.216
555,2026-02-11 12:43:11,n8n_pgvector,RUNNING,98732.15,1649.216
556,2026-02-11 12:43:11,chatwoot_redis,RUNNING,99214.91,1649.216
557,2026-02-11 12:43:11,supabase-meta,RUNNING,99318.48,1649.216
558,2026-02-11 12:43:11,supabase-studio,RUNNING,100504.51,1649.216
559,2026-02-11 12:43:11,db_proxy,RUNNING,101232.82,1649.216
560,2026-02-11 12:42:11,cadvisor,RUNNING,98225.13,1649.216
561,2026-02-11 12:42:11,waha,RUNNING,100526.62,1649.216
562,2026-02-11 12:42:11,app_proxy,RUNNING,101001.93,1649.216
563,2026-02-11 12:42:11,chatwoot_redisV2,RUNNING,100546.63,1649.216
564,2026-02-11 12:42:11,supabase-rest,RUNNING,100211.42,1649.216
565,2026-02-11 12:42:11,evolution,RUNNING,102364.47,1649.216
566,2026-02-11 12:42:11,supabase-imgproxy,RUNNING,100616.68,1649.216
567,2026-02-11 12:42:11,chatwoot_postgresV2,RUNNING,100208.08,1649.216
568,2026-02-11 12:42:11,gemini,RUNNING,99954.58,1649.216
569,2026-02-11 12:42:11,realtime-dev.supabase-realtime,RUNNING,99964.59,1649.216
570,2026-02-11 12:42:11,n8n,RUNNING,99714.43,1649.216
571,2026-02-11 12:42:11,supabase-auth,RUNNING,100988.58,1649.216
572,2026-02-11 12:42:11,supabase-edge-functions,RUNNING,101193.72,1649.216
573,2026-02-11 12:42:11,n8n_redis,RUNNING,100491.6,1649.216
574,2026-02-11 12:42:11,supabase-vector,RUNNING,98937.26,1649.216
575,2026-02-11 12:42:11,chatwoot_sidekiq,RUNNING,98041.68,1649.216
576,2026-02-11 12:42:11,supabase-db,RUNNING,98303.52,1649.216
577,2026-02-11 12:42:11,supabase-kong,RUNNING,99099.03,1649.216
578,2026-02-11 12:42:11,redis,RUNNING,101268.76,1649.216
579,2026-02-11 12:42:11,rabbitmq,RUNNING,99944.5,1649.216
580,2026-02-11 12:42:11,postgres,RUNNING,98545.34,1649.216
581,2026-02-11 12:42:11,adminer,RUNNING,98675.42,1649.216
582,2026-02-11 12:42:11,chatwoot_sidekiqV2,RUNNING,99986.27,1649.216
583,2026-02-11 12:42:11,supabase-storage,RUNNING,101068.64,1649.216
584,2026-02-11 12:42:11,chatwoot_postgres,RUNNING,98607.05,1649.216
585,2026-02-11 12:42:11,n8n_postgres,RUNNING,97626.41,1649.216
586,2026-02-11 12:42:11,supabase-analytics,RUNNING,99842.84,1649.216
587,2026-02-11 12:42:11,n8n_pgvector,RUNNING,101308.79,1649.216
588,2026-02-11 12:42:11,chatwoot_redis,RUNNING,100403.21,1649.216
589,2026-02-11 12:42:11,supabase-meta,RUNNING,100871.84,1649.216
590,2026-02-11 12:42:11,supabase-studio,RUNNING,100790.12,1649.216
591,2026-02-11 12:42:11,db_proxy,RUNNING,99656.06,1649.216
592,2026-02-11 12:41:11,cadvisor,RUNNING,100535.58,1649.216
593,2026-02-11 12:41:11,waha,RUNNING,100585.29,1649.216
594,2026-02-11 12:41:11,app_proxy,RUNNING,99776.64,1649.216
595,2026-02-11 12:41:11,chatwoot_redisV2,RUNNING,99930.75,1649.216
596,2026-02-11 12:41:11,supabase-rest,RUNNING,99876.07,1649.216
597,2026-02-11 12:41:11,evolution,RUNNING,98018.5,1649.216
598,2026-02-11 12:41:11,supabase-imgproxy,RUNNING,98543.79,1649.216
599,2026-02-11 12:41:11,chatwoot_postgresV2,RUNNING,98407.91,1649.216
600,2026-02-11 12:41:11,gemini,RUNNING,102232.41,1649.216
601,2026-02-11 12:41:11,realtime-dev.supabase-realtime,RUNNING,100331.76,1649.216
602,2026-02-11 12:41:11,n8n,RUNNING,100407.98,1649.216
603,2026-02-11 12:41:11,supabase-auth,RUNNING,98530.53,1649.216
604,2026-02-11 12:41:11,supabase-edge-functions,RUNNING,98470.88,1649.216
605,2026-02-11 12:41:11,n8n_redis,RUNNING,100055.03,1649.216
606,2026-02-11 12:41:11,supabase-vector,RUNNING,98820.52,1649.216
607,2026-02-11 12:41:11,chatwoot_sidekiq,RUNNING,101483.41,1649.216
608,2026-02-11 12:41:11,supabase-db,RUNNING,99564.54,1649.216
609,2026-02-11 12:41:11,supabase-kong,RUNNING,101360.79,1649.216
610,2026-02-11 12:41:11,redis,RUNNING,100021.89,1649.216
611,2026-02-11 12:41:11,postgres,RUNNING,100126.28,1649.216
612,2026-02-11 12:41:11,adminer,RUNNING,101233.2,1649.216
613,2026-02-11 12:41:11,chatwoot_sidekiqV2,RUNNING,101138.75,1649.216
614,2026-02-11 12:41:11,supabase-storage,RUNNING,97832.91,1649.216
615,2026-02-11 12:41:11,chatwoot_postgres,RUNNING,100149.48,1649.216
616,2026-02-11 12:41:11,n8n_postgres,RUNNING,100391.41,1649.216
617,2026-02-11 12:41:11,supabase-analytics,RUNNING,99203.3,1649.216
618,2026-02-11 12:41:11,n8n_pgvector,RUNNING,98346.6,1649.216
619,2026-02-11 12:41:11,chatwoot_redis,RUNNING,98946.45,1649.216
620,2026-02-11 12:41:11,supabase-meta,RUNNING,100051.71,1649.216
621,2026-02-11 12:41:11,supabase-studio,RUNNING,100790.76,1649.216
622,2026-02-11 12:41:11,db_proxy,RUNNING,99566.19,1649.216
623,2026-02-11 12:40:11,cadvisor,RUNNING,99097.5,1649.215
624,2026-02-11 12:40:11,waha,RUNNING,99214.07,1649.215
625,2026-02-11 12:40:11,app_proxy,RUNNING,100676.14,1649.215
626,2026-02-11 12:40:11,chatwoot_redisV2,RUNNING,98829.4,1649.215
627,2026-02-11 12:40:11,supabase-rest,RUNNING,99925.12,1649.215
628,2026-02-11 12:40:11,evolution,RUNNING,101009.18,1649.215
629,2026-02-11 12:40:11,supabase-imgproxy,RUNNING,102298.06,1649.215
630,2026-02-11 12:40:11,chatwoot_postgresV2,RUNNING,100969.22,1649.215
631,2026-02-11 12:40:11,gemini,RUNNING,98722.83,1649.215
632,2026-02-11 12:40:11,realtime-dev.supabase-realtime,RUNNING,101685.26,1649.215
633,2026-02-11 12:40:11,n8n,RUNNING,100446.33,1649.215
634,2026-02-11 12:40:11,supabase-auth,RUNNING,101378.86,1649.215
635,2026-02-11 12:40:11,supabase-edge-functions,RUNNING,100717.77,1649.215
636,2026-02-11 12:40:11,n8n_redis,RUNNING,99034.22,1649.215
637,2026-02-11 12:40:11,supabase-vector,RUNNING,100043.35,1649.215
638,2026-02-11 12:40:11,chatwoot_sidekiq,RUNNING,99177.43,1649.215
639,2026-02-11 12:40:11,supabase-db,RUNNING,99768.59,1649.215
640,2026-02-11 12:40:11,supabase-kong,RUNNING,98789.44,1649.215
641,2026-02-11 12:40:11,redis,RUNNING,99380.59,1649.215
642,2026-02-11 12:40:11,postgres,RUNNING,102196.49,1649.215
643,2026-02-11 12:40:11,adminer,RUNNING,99605.4,1649.215
644,2026-02-11 12:40:11,chatwoot_sidekiqV2,RUNNING,101099.1,1649.215
645,2026-02-11 12:40:11,supabase-storage,RUNNING,102802.63,1649.215
646,2026-02-11 12:40:11,chatwoot_postgres,RUNNING,100832.67,1649.215
647,2026-02-11 12:40:11,n8n_postgres,RUNNING,99976.74,1649.215
648,2026-02-11 12:40:11,supabase-analytics,RUNNING,102646.1,1649.215
649,2026-02-11 12:40:11,n8n_pgvector,RUNNING,100960.89,1649.215
650,2026-02-11 12:40:11,chatwoot_redis,RUNNING,100716.1,1649.215
651,2026-02-11 12:40:11,supabase-meta,RUNNING,100982.54,1649.215
652,2026-02-11 12:40:11,supabase-studio,RUNNING,99610.39,1649.215
653,2026-02-11 12:40:11,db_proxy,RUNNING,100617.85,1649.215
654,2026-02-11 12:39:11,cadvisor,RUNNING,101372.69,1649.215
655,2026-02-11 12:39:11,waha,RUNNING,99252.77,1649.215
656,2026-02-11 12:39:11,app_proxy,RUNNING,99123.39,1649.215
657,2026-02-11 12:39:11,chatwoot_redisV2,RUNNING,101614.87,1649.215
658,2026-02-11 12:39:11,supabase-rest,RUNNING,98987.37,1649.215
659,2026-02-11 12:39:11,evolution,RUNNING,98574.33,1649.215
660,2026-02-11 12:39:11,supabase-imgproxy,RUNNING,98045.18,1649.215
661,2026-02-11 12:39:11,chatwoot_postgresV2,RUNNING,100513.44,1649.215
662,2026-02-11 12:39:11,gemini,RUNNING,100667.71,1649.215
663,2026-02-11 12:39:11,realtime-dev.supabase-realtime,RUNNING,99692.35,1649.215
664,2026-02-11 12:39:11,n8n,RUNNING,101034.3,1649.215
665,2026-02-11 12:39:11,supabase-auth,RUNNING,99944.48,1649.215
666,2026-02-11 12:39:11,supabase-edge-functions,RUNNING,101026,1649.215
667,2026-02-11 12:39:11,n8n_redis,RUNNING,99689.03,1649.215
668,2026-02-11 12:39:11,supabase-vector,RUNNING,101616.53,1649.215
669,2026-02-11 12:39:11,chatwoot_sidekiq,RUNNING,100251.35,1649.215
670,2026-02-11 12:39:11,supabase-db,RUNNING,101065.81,1649.215
671,2026-02-11 12:39:11,supabase-kong,RUNNING,99397.09,1649.215
672,2026-02-11 12:39:11,redis,RUNNING,98579.31,1649.215
673,2026-02-11 12:39:11,postgres,RUNNING,99261.07,1649.215
674,2026-02-11 12:39:11,adminer,RUNNING,99319.12,1649.215
675,2026-02-11 12:39:11,chatwoot_sidekiqV2,RUNNING,97871.01,1649.215
676,2026-02-11 12:39:11,supabase-storage,RUNNING,97618.88,1649.215
677,2026-02-11 12:39:11,chatwoot_postgres,RUNNING,99279.31,1649.215
678,2026-02-11 12:39:11,n8n_postgres,RUNNING,101772.45,1649.215
679,2026-02-11 12:39:11,supabase-analytics,RUNNING,98909.41,1649.215
680,2026-02-11 12:39:11,n8n_pgvector,RUNNING,99259.41,1649.215
681,2026-02-11 12:39:11,chatwoot_redis,RUNNING,100752.3,1649.215
682,2026-02-11 12:39:11,supabase-meta,RUNNING,98559.4,1649.215
683,2026-02-11 12:39:11,supabase-studio,RUNNING,100603.01,1649.215
684,2026-02-11 12:39:11,db_proxy,RUNNING,100326,1649.215
685,2026-02-11 12:38:11,cadvisor,RUNNING,100664.8,1649.215
686,2026-02-11 12:38:11,waha,RUNNING,100628.39,1649.215
687,2026-02-11 12:38:11,app_proxy,RUNNING,100054.13,1649.215
688,2026-02-11 12:38:11,chatwoot_redisV2,RUNNING,99728.11,1649.215
689,2026-02-11 12:38:11,supabase-rest,RUNNING,100423.18,1649.215
690,2026-02-11 12:38:11,evolution,RUNNING,101727.27,1649.215
691,2026-02-11 12:38:11,supabase-imgproxy,RUNNING,102157.55,1649.215
692,2026-02-11 12:38:11,chatwoot_postgresV2,RUNNING,100153.42,1649.215
693,2026-02-11 12:38:11,gemini,RUNNING,98715.28,1649.215
694,2026-02-11 12:38:11,realtime-dev.supabase-realtime,RUNNING,99152.19,1649.215
695,2026-02-11 12:38:11,supabase-pooler,RUNNING,100085.22,1649.215
696,2026-02-11 12:38:11,n8n,RUNNING,99023.1,1649.215
697,2026-02-11 12:38:11,supabase-auth,RUNNING,100828.64,1649.215
698,2026-02-11 12:38:11,supabase-edge-functions,RUNNING,99162.12,1649.215
699,2026-02-11 12:38:11,n8n_redis,RUNNING,100630.05,1649.215
700,2026-02-11 12:38:11,supabase-vector,RUNNING,99597.37,1649.215
701,2026-02-11 12:38:11,chatwoot_sidekiq,RUNNING,99595.71,1649.215
702,2026-02-11 12:38:11,supabase-db,RUNNING,98640.81,1649.215
703,2026-02-11 12:38:11,supabase-kong,RUNNING,99719.83,1649.215
704,2026-02-11 12:38:11,redis,RUNNING,100603.57,1649.215
705,2026-02-11 12:38:11,postgres,RUNNING,100848.5,1649.215
706,2026-02-11 12:38:11,adminer,RUNNING,100593.64,1649.215
707,2026-02-11 12:38:11,chatwoot_sidekiqV2,RUNNING,100019.37,1649.215
708,2026-02-11 12:38:11,supabase-storage,RUNNING,100254.38,1649.215
709,2026-02-11 12:38:11,chatwoot_postgres,RUNNING,98763.28,1649.215
710,2026-02-11 12:38:11,n8n_postgres,RUNNING,99650.32,1649.215
711,2026-02-11 12:38:11,supabase-analytics,RUNNING,99973.04,1649.215
712,2026-02-11 12:38:11,n8n_pgvector,RUNNING,100262.65,1649.215
713,2026-02-11 12:38:11,chatwoot_redis,RUNNING,100489.38,1649.215
714,2026-02-11 12:38:11,supabase-meta,RUNNING,101301.95,1649.215
715,2026-02-11 12:38:11,supabase-studio,RUNNING,99249.83,1649.215
716,2026-02-11 12:38:11,db_proxy,RUNNING,99666.87,1649.215
717,2026-02-11 12:37:10,cadvisor,RUNNING,100366.87,1649.215
718,2026-02-11 12:37:10,waha,RUNNING,98891.1,1649.215
719,2026-02-11 12:37:10,app_proxy,RUNNING,99051.95,1649.215
720,2026-02-11 12:37:10,chatwoot_redisV2,RUNNING,99153.09,1649.215
721,2026-02-11 12:37:10,supabase-rest,RUNNING,99507.94,1649.215
722,2026-02-11 12:37:10,evolution,RUNNING,98504.75,1649.215
723,2026-02-11 12:37:10,supabase-imgproxy,RUNNING,98088.55,1649.215
